Month,Log_Count_License,Log_Sum_Incentive,Log_HPI,Log_Emp,Log_Elec,Log_Sum_Incentive_lag3,Log_HPI_lag3,Log_Emp_lag3,Log_Elec_lag3,Log_Sum_Incentive_lag6,Log_HPI_lag6,Log_Emp_lag6,Log_Elec_lag6
2015-11,6.284134161070802,12.837602234880212,4.874414104427135,1.7404661748405046,-1.8451602459551701,13.754157007418833,4.862612425067988,1.7404661748405046,-1.8263509139976741,13.110134873083513,4.868737947928739,1.7749523509116738,-1.7372712839439852
2015-12,6.322565239927284,13.165960978761577,4.878113242953786,1.7578579175523736,-1.8578992717326,13.041648448840949,4.864361567465511,1.667706820558076,-1.851509473633829,13.444918518955873,4.8657569142725245,1.824549292051046,-1.8263509139976741
2016-01,6.267200548541362,13.830877341830156,4.880656491248322,1.9021075263969205,-1.8773173575897015,14.07807687894005,4.867469395473499,1.7047480922384253,-1.8451602459551701,12.316808687124839,4.863584180437064,1.8082887711792655,-1.8325814637483102
2016-02,6.315358001522335,13.245103457699871,4.882922056840871,1.8870696490323797,-1.8773173575897015,12.837602234880212,4.874414104427135,1.7404661748405046,-1.8451602459551701,13.754157007418833,4.862612425067988,1.7404661748405046,-1.8263509139976741
2016-03,6.423246963533519,14.177651801427952,4.889263549594433,1.8562979903656263,-1.870802676568508,13.165960978761577,4.878113242953786,1.7578579175523736,-1.8578992717326,13.041648448840949,4.864361567465511,1.667706820558076,-1.851509473633829
2016-04,6.543911845564792,13.409549311799976,4.894176460554783,1.8082887711792655,-1.870802676568508,13.830877341830156,4.880656491248322,1.9021075263969205,-1.8773173575897015,14.07807687894005,4.867469395473499,1.7047480922384253,-1.8451602459551701
2016-05,6.78105762593618,13.512605657308226,4.897886886465809,1.6863989535702288,-1.8643301620628905,13.245103457699871,4.882922056840871,1.8870696490323797,-1.8773173575897015,12.837602234880212,4.874414104427135,1.7404661748405046,-1.8451602459551701
2016-06,6.92461239604856,12.611537753638338,4.896909122364871,1.8082887711792655,-1.8904754421672127,14.177651801427952,4.889263549594433,1.8562979903656263,-1.870802676568508,13.165960978761577,4.878113242953786,1.7578579175523736,-1.8578992717326
2016-07,6.840546529288687,11.953973588079721,4.89696245205863,1.7578579175523736,-1.8773173575897015,13.409549311799976,4.894176460554783,1.8082887711792655,-1.870802676568508,13.830877341830156,4.880656491248322,1.9021075263969205,-1.8773173575897015
2016-08,6.78105762593618,13.870215727281364,4.894882379270726,1.7404661748405046,-1.8904754421672127,13.512605657308226,4.897886886465809,1.6863989535702288,-1.8643301620628905,13.245103457699871,4.882922056840871,1.8870696490323797,-1.8773173575897015
2016-09,6.5638555265321274,13.578049295661033,4.897765689745885,1.7047480922384253,-1.8904754421672127,12.611537753638338,4.896909122364871,1.8082887711792655,-1.8904754421672127,14.177651801427952,4.889263549594433,1.8562979903656263,-1.870802676568508
2016-10,6.340359303727752,13.055262129953697,4.8980699457289,1.7047480922384253,-1.9105430052180221,11.953973588079721,4.89696245205863,1.7578579175523736,-1.8773173575897015,13.409549311799976,4.894176460554783,1.8082887711792655,-1.870802676568508
2016-11,6.35088571671474,13.793904253820537,4.907909869191935,1.6094379124341003,-1.9105430052180221,13.870215727281364,4.894882379270726,1.7404661748405046,-1.8904754421672127,13.512605657308226,4.897886886465809,1.6863989535702288,-1.8643301620628905
2016-12,6.12029741895095,12.45377432234299,4.918510159155387,1.6486586255873816,-1.9105430052180221,13.578049295661033,4.897765689745885,1.7047480922384253,-1.8904754421672127,12.611537753638338,4.896909122364871,1.8082887711792655,-1.8904754421672127
2017-01,6.226536669287466,13.800305047913797,4.925714233547954,1.7578579175523736,-1.8838747581358606,13.055262129953697,4.8980699457289,1.7047480922384253,-1.9105430052180221,11.953973588079721,4.89696245205863,1.7578579175523736,-1.8773173575897015
2017-02,6.295266001439646,12.453539258232292,4.927851260822166,1.667706820558076,-1.8838747581358606,13.793904253820537,4.907909869191935,1.6094379124341003,-1.9105430052180221,13.870215727281364,4.894882379270726,1.7404661748405046,-1.8904754421672127
2017-03,6.8308742346461795,12.886501059402345,4.9292366752041294,1.5686159179138452,-1.870802676568508,12.45377432234299,4.918510159155387,1.6486586255873816,-1.9105430052180221,13.578049295661033,4.897765689745885,1.7047480922384253,-1.8904754421672127
2017-04,6.590301048196686,12.501829838756894,4.9286460118145925,1.5260563034950492,-1.8904754421672127,13.800305047913797,4.925714233547954,1.7578579175523736,-1.8838747581358606,13.055262129953697,4.8980699457289,1.7047480922384253,-1.9105430052180221
2017-05,6.840546529288687,13.208321471552955,4.928737169522412,1.4816045409242156,-1.8971199848858813,12.453539258232292,4.927851260822166,1.667706820558076,-1.8838747581358606,13.793904253820537,4.907909869191935,1.6094379124341003,-1.9105430052180221
2017-06,6.921658184151129,13.40044517937466,4.928951683298556,1.6486586255873816,-1.8263509139976741,12.886501059402345,4.9292366752041294,1.5686159179138452,-1.870802676568508,12.45377432234299,4.918510159155387,1.6486586255873816,-1.9105430052180221
2017-07,7.157735484249907,12.504128399803514,4.930787953930779,1.62924053973028,-1.8325814637483102,12.501829838756894,4.9286460118145925,1.5260563034950492,-1.8904754421672127,13.800305047913797,4.925714233547954,1.7578579175523736,-1.8838747581358606
2017-08,7.282073658093465,13.695906178417637,4.932113228433384,1.6486586255873816,-1.8263509139976741,13.208321471552955,4.928737169522412,1.4816045409242156,-1.8971199848858813,12.453539258232292,4.927851260822166,1.667706820558076,-1.8838747581358606
2017-09,7.038783541388542,12.878267577732803,4.935166681082253,1.5260563034950492,-1.8263509139976741,13.40044517937466,4.928951683298556,1.6486586255873816,-1.8263509139976741,12.886501059402345,4.9292366752041294,1.5686159179138452,-1.870802676568508
2017-10,6.945051063725834,12.961133828063284,4.936321040735669,1.5040773967762742,-1.995100393246085,12.504128399803514,4.930787953930779,1.62924053973028,-1.8325814637483102,12.501829838756894,4.9286460118145925,1.5260563034950492,-1.8904754421672127
2017-11,6.53813982376767,13.158626625411829,4.940937336797351,1.4816045409242156,-1.8451602459551701,13.695906178417637,4.932113228433384,1.6486586255873816,-1.8263509139976741,13.208321471552955,4.928737169522412,1.4816045409242156,-1.8971199848858813
2017-12,6.329720905522696,12.54232810865771,4.942680062850795,1.4816045409242156,-1.8451602459551701,12.878267577732803,4.935166681082253,1.5260563034950492,-1.8263509139976741,13.40044517937466,4.928951683298556,1.6486586255873816,-1.8263509139976741
2018-01,6.626717749249025,13.212877383022084,4.948327970399879,1.62924053973028,-1.820158943749753,12.961133828063284,4.936321040735669,1.5040773967762742,-1.995100393246085,12.504128399803514,4.930787953930779,1.62924053973028,-1.8325814637483102
2018-02,6.180016653652572,12.571834924285717,4.951442330689471,1.589235205116581,-1.820158943749753,13.158626625411829,4.940937336797351,1.4816045409242156,-1.8451602459551701,13.695906178417637,4.932113228433384,1.6486586255873816,-1.8263509139976741
2018-03,6.444131256700441,13.492412394397304,4.9537460938994125,1.4586150226995167,-1.851509473633829,12.54232810865771,4.942680062850795,1.4816045409242156,-1.8451602459551701,12.878267577732803,4.935166681082253,1.5260563034950492,-1.8263509139976741
2018-04,6.4425401664681985,13.375281661043562,4.9541259300703455,1.308332819650179,-1.8643301620628905,13.212877383022084,4.948327970399879,1.62924053973028,-1.820158943749753,12.961133828063284,4.936321040735669,1.5040773967762742,-1.995100393246085
